Sentence#,Word,Language
Sentence: 9075,side,Eng
Sentence: 9075,indication,Eng
Sentence: 9075,nalkunna,Mal
Sentence: 9075,arrow,Eng
Sentence: 9075,ulla,Mal
Sentence: 9075,flex,Eng
,,
Sentence: 9076,university,Eng
Sentence: 9076,day,Eng
Sentence: 9076,function,Eng
Sentence: 9076,nadathaan,Mal
Sentence: 9076,decorate,Eng
Sentence: 9076,cheyyunna,Mal
Sentence: 9076,auditorium,Eng
,,
Sentence: 9077,velutha,Mal
Sentence: 9077,paperil,Mix
Sentence: 9077,blue,Eng
Sentence: 9077,ink,Eng
Sentence: 9077,kond,Mal
Sentence: 9077,ezhuthiya,Mal
Sentence: 9077,leave,Eng
Sentence: 9077,application,Eng
,,
Sentence: 9078,beach,Eng
Sentence: 9078,festivalil,Mix
Sentence: 9078,food,Eng
Sentence: 9078,vilkunna,Mal
Sentence: 9078,food,Eng
Sentence: 9078,vendors,Eng
,,
Sentence: 9079,veruthe,Mal
Sentence: 9079,mobile,Eng
Sentence: 9079,nokki,Mal
Sentence: 9079,time,Eng
Sentence: 9079,spend,Eng
Sentence: 9079,cheyyunna,Mal
Sentence: 9079,old,Eng
Sentence: 9079,man,Eng
,,
Sentence: 9080,beach,Eng
Sentence: 9080,festivalnod,Mix
Sentence: 9080,anubandhich,Mal
Sentence: 9080,nadakkunna,Mal
Sentence: 9080,beach,Eng
Sentence: 9080,related,Eng
Sentence: 9080,activities,Eng
,,
Sentence: 9081,tennis,Eng
Sentence: 9081,playersnu,Mix
Sentence: 9081,kalikkan,Mal
Sentence: 9081,construct,Eng
Sentence: 9081,cheyyunna,Mal
Sentence: 9081,puthiya,Mal
Sentence: 9081,turf,Eng
,,
Sentence: 9082,badminton,Eng
Sentence: 9082,jersey,Eng
Sentence: 9082,kayyil,Mal
Sentence: 9082,pidikkunna,Mal
Sentence: 9082,man,Eng
,,
Sentence: 9083,beach,Eng
Sentence: 9083,festivalinod,Mix
Sentence: 9083,anubandhich,Mal
Sentence: 9083,nadathunna,Mal
Sentence: 9083,race,Eng
Sentence: 9083,events,Eng
Sentence: 9083,competition,Eng
Sentence: 9083,purogamikkunnu,Mal
,,
Sentence: 9084,beach,Eng
Sentence: 9084,festivalinod,Mix
Sentence: 9084,anubandhich,Mal
Sentence: 9084,nadathunna,Mal
Sentence: 9084,running,Eng
Sentence: 9084,events,Eng
Sentence: 9084,competition,Eng
Sentence: 9084,purogamikkunnu,Mal
,,
Sentence: 9085,beachil,Mix
Sentence: 9085,nadakkunna,Mal
Sentence: 9085,race,Eng
Sentence: 9085,events,Eng
,,
Sentence: 9086,beachil,Mix
Sentence: 9086,nadakkunna,Mal
Sentence: 9086,running,Eng
Sentence: 9086,events,Eng
,,
Sentence: 9087,beach,Eng
Sentence: 9087,festivalinod,Mix
Sentence: 9087,anubandhich,Mal
Sentence: 9087,nadathunna,Mal
Sentence: 9087,running,Eng
Sentence: 9087,events,Eng
Sentence: 9087,competition,Eng
Sentence: 9087,purogamikkunnu,Mal
,,
Sentence: 9088,beachil,Mix
Sentence: 9088,nadakkunna,Mal
Sentence: 9088,fun,Eng
Sentence: 9088,run,Eng
,,
Sentence: 9089,beach,Eng
Sentence: 9089,festivalinod,Mix
Sentence: 9089,anubandhich,Mal
Sentence: 9089,nadathunna,Mal
Sentence: 9089,fun,Eng
Sentence: 9089,run,Eng
Sentence: 9089,competition,Eng
Sentence: 9089,purogamikkunnu,Mal
,,
Sentence: 9090,beachil,Mix
Sentence: 9090,nadakkunna,Mal
Sentence: 9090,marathon,Eng
Sentence: 9090,race,Eng
,,
Sentence: 9091,beach,Eng
Sentence: 9091,festivalinod,Mix
Sentence: 9091,anubandhich,Mal
Sentence: 9091,nadathunna,Mal
Sentence: 9091,marathon,Eng
Sentence: 9091,race,Eng
Sentence: 9091,competition,Eng
Sentence: 9091,purogamikkunnu,Mal
,,
Sentence: 9092,beachil,Mix
Sentence: 9092,festivalnod,Mix
Sentence: 9092,anubandhich,Mal
Sentence: 9092,nadakkunna,Mal
Sentence: 9092,marathon,Eng
Sentence: 9092,raceil,Mix
Sentence: 9092,pankedukkunna,Mal
Sentence: 9092,boys,Eng
,,
Sentence: 9093,ISL,Othr
Sentence: 9093,football,Eng
Sentence: 9093,match,Eng
Sentence: 9093,kaanunna,Mal
Sentence: 9093,football,Eng
Sentence: 9093,fans,Eng
,,
Sentence: 9094,beachil,Mix
Sentence: 9094,festivalnod,Mix
Sentence: 9094,anubandhich,Mal
Sentence: 9094,nadakkunna,Mal
Sentence: 9094,marathon,Eng
Sentence: 9094,raceil,Mix
Sentence: 9094,pankedukkunna,Mal
Sentence: 9094,aalukal,Mal
,,
Sentence: 9095,oru,Mal
Sentence: 9095,25MHP,Othr
Sentence: 9095,traffic,Eng
Sentence: 9095,sign,Eng
,,
Sentence: 9096,beachil,Mix
Sentence: 9096,festivalnod,Mix
Sentence: 9096,anubandhich,Mal
Sentence: 9096,nadakkunna,Mal
Sentence: 9096,marathon,Eng
Sentence: 9096,raceil,Mix
Sentence: 9096,winner,Eng
Sentence: 9096,aaya,Mal
Sentence: 9096,boy,Eng
,,
Sentence: 9097,beachil,Mix
Sentence: 9097,festivalnod,Mix
Sentence: 9097,anubandhich,Mal
Sentence: 9097,nadakkunna,Mal
Sentence: 9097,marathon,Eng
Sentence: 9097,raceil,Mix
Sentence: 9097,winner,Eng
Sentence: 9097,aaya,Mal
Sentence: 9097,person,Eng
,,
Sentence: 9098,beachil,Mix
Sentence: 9098,festivalnod,Mix
Sentence: 9098,anubandhich,Mal
Sentence: 9098,nadakkunna,Mal
Sentence: 9098,marathon,Eng
Sentence: 9098,raceil,Mix
Sentence: 9098,runner,Eng
Sentence: 9098,aaya,Mal
Sentence: 9098,boy,Eng
,,
Sentence: 9099,beachil,Mix
Sentence: 9099,festivalnod,Mix
Sentence: 9099,anubandhich,Mal
Sentence: 9099,nadakkunna,Mal
Sentence: 9099,marathon,Eng
Sentence: 9099,raceil,Mix
Sentence: 9099,runner,Eng
Sentence: 9099,aaya,Mal
Sentence: 9099,person,Eng
,,
Sentence: 9100,beachil,Mix
Sentence: 9100,festivalnod,Mix
Sentence: 9100,anubandhich,Mal
Sentence: 9100,nadakkunna,Mal
Sentence: 9100,race,Eng
Sentence: 9100,events,Eng
,,
Sentence: 9101,beachil,Mix
Sentence: 9101,festivalnod,Mix
Sentence: 9101,anubandhich,Mal
Sentence: 9101,nadakkunna,Mal
Sentence: 9101,race,Eng
Sentence: 9101,eventsil,Mix
Sentence: 9101,pankedukkunna,Mal
Sentence: 9101,boys,Eng
,,
Sentence: 9102,velutha,Mal
Sentence: 9102,tennis,Eng
Sentence: 9102,shoe,Eng
Sentence: 9102,dharicha,Mal
Sentence: 9102,women,Eng
,,
Sentence: 9103,school,Eng
Sentence: 9103,buildinginu,Mix
Sentence: 9103,pirakile,Mal
Sentence: 9103,forest,Eng
Sentence: 9103,area,Eng
,,
Sentence: 9104,beachil,Mix
Sentence: 9104,festivalnod,Mix
Sentence: 9104,anubandhich,Mal
Sentence: 9104,nadakkunna,Mal
Sentence: 9104,race,Eng
Sentence: 9104,eventsil,Mix
Sentence: 9104,pankedukkunna,Mal
Sentence: 9104,aalukal,Mal
,,
Sentence: 9105,beachil,Mix
Sentence: 9105,festivalnod,Mix
Sentence: 9105,anubandhich,Mal
Sentence: 9105,nadakkunna,Mal
Sentence: 9105,race,Eng
Sentence: 9105,eventsil,Mix
Sentence: 9105,winner,Eng
Sentence: 9105,aaya,Mal
Sentence: 9105,boy,Eng
,,
Sentence: 9106,oru,Mal
Sentence: 9106,stove,Eng
Sentence: 9106,mukalil,Mal
Sentence: 9106,vecha,Mal
Sentence: 9106,rice,Eng
Sentence: 9106,niracha,Mal
Sentence: 9106,pot,Eng
,,
Sentence: 9107,chuvaril,Mal
Sentence: 9107,thookkiyittirikkunna,Mal
Sentence: 9107,world,Eng
Sentence: 9107,map,Eng
,,
Sentence: 9108,beachil,Mix
Sentence: 9108,festivalnod,Mix
Sentence: 9108,anubandhich,Mal
Sentence: 9108,nadakkunna,Mal
Sentence: 9108,race,Eng
Sentence: 9108,eventsil,Mix
Sentence: 9108,winner,Eng
Sentence: 9108,aaya,Mal
Sentence: 9108,person,Eng
,,
Sentence: 9109,oru,Mal
Sentence: 9109,rainy,Eng
Sentence: 9109,day,Eng
Sentence: 9109,corridoril,Mix
Sentence: 9109,varivariyayi,Mal
Sentence: 9109,niathivehca,Eng
Sentence: 9109,umbrellas,Eng
,,
Sentence: 9110,beachil,Mix
Sentence: 9110,festivalnod,Mix
Sentence: 9110,anubandhich,Mal
Sentence: 9110,nadakkunna,Mal
Sentence: 9110,race,Eng
Sentence: 9110,eventsil,Mix
Sentence: 9110,runner,Eng
Sentence: 9110,aaya,Mal
Sentence: 9110,boy,Eng
,,
Sentence: 9111,yellow,Eng
Sentence: 9111,bus,Eng
Sentence: 9111,streetloode,Mix
Sentence: 9111,pass,Eng
Sentence: 9111,cheyyunnu,Mal
,,
Sentence: 9112,beachil,Mix
Sentence: 9112,festivalnod,Mix
Sentence: 9112,anubandhich,Mal
Sentence: 9112,nadakkunna,Mal
Sentence: 9112,race,Eng
Sentence: 9112,eventsil,Mix
Sentence: 9112,runner,Eng
Sentence: 9112,aaya,Mal
Sentence: 9112,person,Eng
,,
Sentence: 9113,beachil,Mix
Sentence: 9113,festivalnod,Mix
Sentence: 9113,anubandhich,Mal
Sentence: 9113,nadakkunna,Mal
Sentence: 9113,running,Eng
Sentence: 9113,events,Eng
,,
Sentence: 9114,surfboardil,Mix
Sentence: 9114,nilkunna,Mal
Sentence: 9114,women,Eng
,,
Sentence: 9115,beachil,Mix
Sentence: 9115,festivalnod,Mix
Sentence: 9115,anubandhich,Mal
Sentence: 9115,nadakkunna,Mal
Sentence: 9115,running,Eng
Sentence: 9115,events,Eng
Sentence: 9115,competitionil,Mix
Sentence: 9115,pankedukkunna,Mal
Sentence: 9115,boys,Eng
,,
Sentence: 9116,beachil,Mix
Sentence: 9116,festivalnod,Mix
Sentence: 9116,anubandhich,Mal
Sentence: 9116,nadakkunna,Mal
Sentence: 9116,running,Eng
Sentence: 9116,events,Eng
Sentence: 9116,competitionil,Mix
Sentence: 9116,pankedukkunna,Mal
Sentence: 9116,aalukal,Mal
,,
Sentence: 9117,beachil,Mix
Sentence: 9117,festivalnod,Mix
Sentence: 9117,anubandhich,Mal
Sentence: 9117,nadakkunna,Mal
Sentence: 9117,running,Eng
Sentence: 9117,events,Eng
Sentence: 9117,competitionil,Mix
Sentence: 9117,winner,Eng
Sentence: 9117,aaya,Mal
Sentence: 9117,boy,Eng
,,
Sentence: 9118,beachil,Mix
Sentence: 9118,festivalnod,Mix
Sentence: 9118,anubandhich,Mal
Sentence: 9118,nadakkunna,Mal
Sentence: 9118,running,Eng
Sentence: 9118,events,Eng
Sentence: 9118,competitionil,Mix
Sentence: 9118,winner,Eng
Sentence: 9118,aaya,Mal
Sentence: 9118,person,Eng
,,
Sentence: 9119,beachil,Mix
Sentence: 9119,festivalnod,Mix
Sentence: 9119,anubandhich,Mal
Sentence: 9119,nadakkunna,Mal
Sentence: 9119,running,Eng
Sentence: 9119,events,Eng
Sentence: 9119,competitionil,Mix
Sentence: 9119,runner,Eng
Sentence: 9119,aaya,Mal
Sentence: 9119,boy,Eng
,,
Sentence: 9120,beachil,Mix
Sentence: 9120,festivalnod,Mix
Sentence: 9120,anubandhich,Mal
Sentence: 9120,nadakkunna,Mal
Sentence: 9120,running,Eng
Sentence: 9120,events,Eng
Sentence: 9120,competitionil,Mix
Sentence: 9120,runner,Eng
Sentence: 9120,aaya,Mal
Sentence: 9120,person,Eng
,,
Sentence: 9121,oru,Mal
Sentence: 9121,manushyan,Mal
Sentence: 9121,ocean,Eng
Sentence: 9121,surfing,Eng
Sentence: 9121,cheyyunnu,Mal
,,
Sentence: 9122,beachil,Mix
Sentence: 9122,festivalnod,Mix
Sentence: 9122,anubandhich,Mal
Sentence: 9122,nadakkunna,Mal
Sentence: 9122,fun,Eng
Sentence: 9122,run,Eng
,,
Sentence: 9123,beachil,Mix
Sentence: 9123,festivalnod,Mix
Sentence: 9123,anubandhich,Mal
Sentence: 9123,nadakkunna,Mal
Sentence: 9123,fun,Eng
Sentence: 9123,run,Eng
Sentence: 9123,competitionil,Mix
Sentence: 9123,pankedukkunna,Mal
Sentence: 9123,boys,Eng
,,
Sentence: 9124,beachil,Mix
Sentence: 9124,festivalnod,Mix
Sentence: 9124,anubandhich,Mal
Sentence: 9124,nadakkunna,Mal
Sentence: 9124,fun,Eng
Sentence: 9124,run,Eng
Sentence: 9124,competitionil,Mix
Sentence: 9124,pankedukkunna,Mal
Sentence: 9124,aalukal,Mal
,,
Sentence: 9125,oru,Mal
Sentence: 9125,velutha,Mal
Sentence: 9125,remote,Eng
Sentence: 9125,control,Eng
,,
Sentence: 9126,oru,Mal
Sentence: 9126,karutha,Mal
Sentence: 9126,sheepnte,Mix
Sentence: 9126,white,Eng
Sentence: 9126,face,Eng
,,
Sentence: 9127,beachil,Mix
Sentence: 9127,festivalnod,Mix
Sentence: 9127,anubandhich,Mal
Sentence: 9127,nadakkunna,Mal
Sentence: 9127,fun,Eng
Sentence: 9127,run,Eng
Sentence: 9127,competitionil,Mix
Sentence: 9127,winner,Eng
Sentence: 9127,aaya,Mal
Sentence: 9127,boy,Eng
,,
Sentence: 9128,treeyude,Mix
Sentence: 9128,pirakil,Mal
Sentence: 9128,giraffente,Mix
Sentence: 9128,head,Eng
,,
Sentence: 9129,beachil,Mix
Sentence: 9129,festivalnod,Mix
Sentence: 9129,anubandhich,Mal
Sentence: 9129,nadakkunna,Mal
Sentence: 9129,fun,Eng
Sentence: 9129,run,Eng
Sentence: 9129,competitionil,Mix
Sentence: 9129,winner,Eng
Sentence: 9129,aaya,Mal
Sentence: 9129,person,Eng
,,
Sentence: 9130,dark,Eng
Sentence: 9130,wagon,Eng
Sentence: 9130,theruvil,Mal
Sentence: 9130,park,Eng
Sentence: 9130,cheythirikkunnu,Mal
,,
Sentence: 9131,snowboard,Eng
Sentence: 9131,ride,Eng
Sentence: 9131,cheyyunna,Mal
Sentence: 9131,person,Eng
,,
Sentence: 9132,buildinginu,Mix
Sentence: 9132,munnile,Mal
Sentence: 9132,window,Eng
,,
Sentence: 9133,beachil,Mix
Sentence: 9133,festivalnod,Mix
Sentence: 9133,anubandhich,Mal
Sentence: 9133,nadakkunna,Mal
Sentence: 9133,fun,Eng
Sentence: 9133,run,Eng
Sentence: 9133,competitionil,Mix
Sentence: 9133,runner,Eng
Sentence: 9133,aaya,Mal
Sentence: 9133,boy,Eng
,,
Sentence: 9134,beachil,Mix
Sentence: 9134,festivalnod,Mix
Sentence: 9134,anubandhich,Mal
Sentence: 9134,nadakkunna,Mal
Sentence: 9134,fun,Eng
Sentence: 9134,run,Eng
Sentence: 9134,competitionil,Mix
Sentence: 9134,runner,Eng
Sentence: 9134,aaya,Mal
Sentence: 9134,person,Eng
,,
Sentence: 9135,idathuvashath,Mal
Sentence: 9135,abimugeekarikkuna,Mal
Sentence: 9135,oru,Mal
Sentence: 9135,black,Eng
Sentence: 9135,cat,Eng
,,
Sentence: 9136,carnte,Mix
Sentence: 9136,mukalil,Mal
Sentence: 9136,vecha,Mal
Sentence: 9136,snowboard,Eng
,,
Sentence: 9137,oru,Mal
Sentence: 9137,small,Eng
Sentence: 9137,green,Eng
Sentence: 9137,umbrella,Eng
,,
Sentence: 9138,beachil,Mix
Sentence: 9138,festivalnod,Mix
Sentence: 9138,anubandhich,Mal
Sentence: 9138,nadakkunna,Mal
Sentence: 9138,marathon,Eng
Sentence: 9138,race,Eng
,,
Sentence: 9139,beachil,Mix
Sentence: 9139,festivalnod,Mix
Sentence: 9139,anubandhich,Mal
Sentence: 9139,nadakkunna,Mal
Sentence: 9139,marathon,Eng
Sentence: 9139,raceil,Mix
Sentence: 9139,pankedukkunna,Mal
Sentence: 9139,boys,Eng
,,
Sentence: 9140,beachil,Mix
Sentence: 9140,festivalnod,Mix
Sentence: 9140,anubandhich,Mal
Sentence: 9140,nadakkunna,Mal
Sentence: 9140,marathon,Eng
Sentence: 9140,raceil,Mix
Sentence: 9140,pankedukkunna,Mal
Sentence: 9140,aalukal,Mal
,,
Sentence: 9141,beachil,Mix
Sentence: 9141,festivalnod,Mix
Sentence: 9141,anubandhich,Mal
Sentence: 9141,nadakkunna,Mal
Sentence: 9141,marathon,Eng
Sentence: 9141,raceil,Mix
Sentence: 9141,winner,Eng
Sentence: 9141,aaya,Mal
Sentence: 9141,boy,Eng
,,
Sentence: 9142,beachil,Mix
Sentence: 9142,festivalnod,Mix
Sentence: 9142,anubandhich,Mal
Sentence: 9142,nadakkunna,Mal
Sentence: 9142,marathon,Eng
Sentence: 9142,raceil,Mix
Sentence: 9142,winner,Eng
Sentence: 9142,aaya,Mal
Sentence: 9142,person,Eng
,,
Sentence: 9143,beachil,Mix
Sentence: 9143,festivalnod,Mix
Sentence: 9143,anubandhich,Mal
Sentence: 9143,nadakkunna,Mal
Sentence: 9143,marathon,Eng
Sentence: 9143,raceil,Mix
Sentence: 9143,runner,Eng
Sentence: 9143,aaya,Mal
Sentence: 9143,boy,Eng
,,
Sentence: 9144,beachil,Mix
Sentence: 9144,festivalnod,Mix
Sentence: 9144,anubandhich,Mal
Sentence: 9144,nadakkunna,Mal
Sentence: 9144,marathon,Eng
Sentence: 9144,raceil,Mix
Sentence: 9144,runner,Eng
Sentence: 9144,aaya,Mal
Sentence: 9144,person,Eng
,,
Sentence: 9145,nature,Eng
Sentence: 9145,itemsnte,Mix
Sentence: 9145,pirakile,Mal
Sentence: 9145,giraffe,Eng
,,
Sentence: 9146,oru,Mal
Sentence: 9146,shopile,Mix
Sentence: 9146,ice,Eng
Sentence: 9146,cream,Eng
Sentence: 9146,and,Eng
Sentence: 9146,juice,Eng
Sentence: 9146,vecha,Mal
Sentence: 9146,refrigerator,Eng
Sentence: 9146,and,Eng
Sentence: 9146,freezer,Eng
,,
Sentence: 9147,Pondicherry,Othr
Sentence: 9147,beachil,Mix
Sentence: 9147,nadakkunna,Mal
Sentence: 9147,social,Eng
Sentence: 9147,gathering,Eng
,,
Sentence: 9148,Pondicherry,Othr
Sentence: 9148,beachil,Mix
Sentence: 9148,nadakkunna,Mal
Sentence: 9148,social,Eng
Sentence: 9148,gatheringil,Mix
Sentence: 9148,participate,Eng
Sentence: 9148,cheyyunna,Mal
Sentence: 9148,person,Eng
,,
Sentence: 9149,Pondicherry,Othr
Sentence: 9149,beachil,Mix
Sentence: 9149,nadakkunna,Mal
Sentence: 9149,social,Eng
Sentence: 9149,gatheringil,Mix
Sentence: 9149,participate,Eng
Sentence: 9149,cheyyunna,Mal
Sentence: 9149,boy,Eng
,,
Sentence: 9150,oru,Mal
Sentence: 9150,plateile,Mix
Sentence: 9150,white,Eng
Sentence: 9150,sauce,Eng
,,
Sentence: 9151,Pondicherry,Othr
Sentence: 9151,beachil,Mix
Sentence: 9151,nadakkunna,Mal
Sentence: 9151,social,Eng
Sentence: 9151,gatheringil,Mix
Sentence: 9151,participate,Eng
Sentence: 9151,cheyyunna,Mal
Sentence: 9151,girl,Eng
,,
Sentence: 9152,Pondicherry,Othr
Sentence: 9152,beachil,Mix
Sentence: 9152,nadakkunna,Mal
Sentence: 9152,social,Eng
Sentence: 9152,gatheringil,Mix
Sentence: 9152,participate,Eng
Sentence: 9152,cheyyunna,Mal
Sentence: 9152,lady,Eng
,,
Sentence: 9153,Pondicherry,Othr
Sentence: 9153,beachil,Mix
Sentence: 9153,nadakkunna,Mal
Sentence: 9153,social,Eng
Sentence: 9153,gatheringile,Mix
Sentence: 9153,live,Eng
Sentence: 9153,music,Eng
,,
Sentence: 9154,oru,Mal
Sentence: 9154,female,Eng
Sentence: 9154,baseball,Eng
Sentence: 9154,player,Eng
Sentence: 9154,groundil,Mix
Sentence: 9154,practice,Eng
Sentence: 9154,cheyyunnu,Mal
,,
Sentence: 9155,2,Othr
Sentence: 9155,saucerukal,Mix
Sentence: 9155,kaivashamulla,Mal
Sentence: 9155,baby,Eng
,,
Sentence: 9156,Pondicherry,Othr
Sentence: 9156,beachil,Mix
Sentence: 9156,nadakkunna,Mal
Sentence: 9156,social,Eng
Sentence: 9156,gatheringil,Mix
Sentence: 9156,food,Eng
Sentence: 9156,explore,Eng
Sentence: 9156,cheyyunna,Mal
Sentence: 9156,lady,Eng
,,
Sentence: 9157,college,Eng
Sentence: 9157,election,Eng
Sentence: 9157,samayathe,Mal
Sentence: 9157,fight,Eng
,,
Sentence: 9158,Pondicherry,Othr
Sentence: 9158,beachil,Mix
Sentence: 9158,nadakkunna,Mal
Sentence: 9158,social,Eng
Sentence: 9158,gatheringil,Mix
Sentence: 9158,food,Eng
Sentence: 9158,explore,Eng
Sentence: 9158,cheyyunna,Mal
Sentence: 9158,person,Eng
,,
Sentence: 9159,Pondicherry,Othr
Sentence: 9159,beachil,Mix
Sentence: 9159,nadakkunna,Mal
Sentence: 9159,social,Eng
Sentence: 9159,gatheringil,Mix
Sentence: 9159,food,Eng
Sentence: 9159,explore,Eng
Sentence: 9159,cheyyunna,Mal
Sentence: 9159,girl,Eng
,,
Sentence: 9160,oru,Mal
Sentence: 9160,silver,Eng
Sentence: 9160,niramulla,Mal
Sentence: 9160,train,Eng
Sentence: 9160,car,Eng
,,
Sentence: 9161,oru,Mal
Sentence: 9161,buildingnte,Mix
Sentence: 9161,mukalilulla,Mal
Sentence: 9161,round,Eng
Sentence: 9161,clock,Eng
,,
Sentence: 9162,Pondicherry,Othr
Sentence: 9162,beachil,Mix
Sentence: 9162,nadakkunna,Mal
Sentence: 9162,social,Eng
Sentence: 9162,gatheringil,Mix
Sentence: 9162,food,Eng
Sentence: 9162,explore,Eng
Sentence: 9162,cheyyunna,Mal
Sentence: 9162,boy,Eng
,,
Sentence: 9163,Pondicherry,Othr
Sentence: 9163,beachil,Mix
Sentence: 9163,nadakkunna,Mal
Sentence: 9163,social,Eng
Sentence: 9163,gatheringile,Mix
Sentence: 9163,spot,Eng
Sentence: 9163,games,Eng
,,
Sentence: 9164,advertisement,Eng
Sentence: 9164,shoot,Eng
Sentence: 9164,cheyyunna,Mal
Sentence: 9164,person,Eng
,,
Sentence: 9165,attached,Eng
Sentence: 9165,bathroom,Eng
Sentence: 9165,ulla,Mal
Sentence: 9165,guest,Eng
Sentence: 9165,house,Eng
Sentence: 9165,room,Eng
,,
Sentence: 9166,clean,Eng
Sentence: 9166,cheyyatha,Mal
Sentence: 9166,hotel,Eng
Sentence: 9166,room,Eng
,,
Sentence: 9167,glassil,Mix
Sentence: 9167,ozhichuvecha,Mal
Sentence: 9167,beer,Eng
,,
Sentence: 9168,Pondicherry,Othr
Sentence: 9168,beachil,Mix
Sentence: 9168,sunset,Eng
Sentence: 9168,timil,Mix
Sentence: 9168,nadakkunna,Mal
Sentence: 9168,yoga,Eng
Sentence: 9168,sesssion,Eng
,,
Sentence: 9169,Pondicherry,Othr
Sentence: 9169,beachil,Mix
Sentence: 9169,sunset,Eng
Sentence: 9169,timil,Mix
Sentence: 9169,nadakkunna,Mal
Sentence: 9169,yoga,Eng
Sentence: 9169,sesssion,Eng
Sentence: 9169,attend,Eng
Sentence: 9169,cheyyunna,Mal
Sentence: 9169,person,Eng
,,
Sentence: 9170,Pondicherry,Othr
Sentence: 9170,beachil,Mix
Sentence: 9170,sunset,Eng
Sentence: 9170,timil,Mix
Sentence: 9170,nadakkunna,Mal
Sentence: 9170,yoga,Eng
Sentence: 9170,sesssion,Eng
Sentence: 9170,attend,Eng
Sentence: 9170,cheyyunna,Mal
Sentence: 9170,lady,Eng
,,
Sentence: 9171,Pondicherry,Othr
Sentence: 9171,beachil,Mix
Sentence: 9171,yoga,Eng
Sentence: 9171,observance,Eng
Sentence: 9171,dayod,Mix
Sentence: 9171,anubandhich,Mal
Sentence: 9171,nadathunna,Mal
Sentence: 9171,yoga,Eng
Sentence: 9171,sesssion,Eng
,,
Sentence: 9172,round,Eng
Sentence: 9172,tablente,Mix
Sentence: 9172,chuttum,Mal
Sentence: 9172,irikkunna,Mal
Sentence: 9172,family,Eng
Sentence: 9172,members,Eng
,,
Sentence: 9173,golf,Eng
Sentence: 9173,womens,Eng
Sentence: 9173,championship,Eng
Sentence: 9173,nediya,Mal
Sentence: 9173,team,Eng
,,
Sentence: 9174,Pondicherry,Othr
Sentence: 9174,beachil,Mix
Sentence: 9174,wedding,Eng
Sentence: 9174,plan,Eng
Sentence: 9174,cheyyunna,Mal
Sentence: 9174,friends,Eng
,,
Sentence: 9175,Pondicherry,Othr
Sentence: 9175,beachil,Mix
Sentence: 9175,wedding,Eng
Sentence: 9175,organize,Eng
Sentence: 9175,cheyyunna,Mal
Sentence: 9175,friends,Eng
,,
Sentence: 9176,Pondicherry,Othr
Sentence: 9176,beachil,Mix
Sentence: 9176,wedding,Eng
Sentence: 9176,reception,Eng
Sentence: 9176,attend,Eng
Sentence: 9176,cheyyunna,Mal
Sentence: 9176,friends,Eng
,,
Sentence: 9177,Pondicherry,Othr
Sentence: 9177,beachil,Mix
Sentence: 9177,wedding,Eng
Sentence: 9177,reception,Eng
Sentence: 9177,attend,Eng
Sentence: 9177,cheyyunna,Mal
Sentence: 9177,bride,Eng
,,
Sentence: 9178,Pondicherry,Othr
Sentence: 9178,beachil,Mix
Sentence: 9178,wedding,Eng
Sentence: 9178,reception,Eng
Sentence: 9178,attend,Eng
Sentence: 9178,cheyyunna,Mal
Sentence: 9178,groom,Eng
,,
Sentence: 9179,Pondicherry,Othr
Sentence: 9179,beach,Eng
Sentence: 9179,festivalinod,Mix
Sentence: 9179,anubandhich,Mal
Sentence: 9179,nadathunna,Mal
Sentence: 9179,surfing,Eng
Sentence: 9179,competition,Eng
Sentence: 9179,purogamikkunnu,Mal
,,
Sentence: 9180,Pondicherry,Othr
Sentence: 9180,beach,Eng
Sentence: 9180,festivalile,Mix
Sentence: 9180,surfing,Eng
Sentence: 9180,competitionil,Mix
Sentence: 9180,participate,Eng
Sentence: 9180,cheyyunna,Mal
Sentence: 9180,professional,Eng
Sentence: 9180,surfer,Eng
,,
Sentence: 9181,Pondicherry,Othr
Sentence: 9181,beach,Eng
Sentence: 9181,festivalile,Mix
Sentence: 9181,surfing,Eng
Sentence: 9181,competitionil,Mix
Sentence: 9181,participate,Eng
Sentence: 9181,cheyyunna,Mal
Sentence: 9181,amateur,Eng
Sentence: 9181,surfer,Eng
,,
Sentence: 9182,bird,Eng
Sentence: 9182,paarayil,Mal
Sentence: 9182,irikkunnu,Mal
,,
Sentence: 9183,Pondicherry,Othr
Sentence: 9183,beach,Eng
Sentence: 9183,festivalile,Mix
Sentence: 9183,surfing,Eng
Sentence: 9183,competitionte,Mix
Sentence: 9183,surf,Eng
Sentence: 9183,spot,Eng
,,
Sentence: 9184,oru,Mal
Sentence: 9184,boxil,Mix
Sentence: 9184,muzhuvan,Mal
Sentence: 9184,tomato,Eng
,,
Sentence: 9185,Pondicherry,Othr
Sentence: 9185,beach,Eng
Sentence: 9185,festivalnod,Mix
